index	duration	text_length	ratio
789	6.074422	62	0.08991003225806452
790	6.95932	80	0.0807415
791	4.934104	62	0.0715178064516129
792	4.789433	47	0.09126453191489362
793	7.251338	84	0.08037307142857142
794	3.96898	44	0.07884045454545455
795	6.655782	63	0.09771082539682541
796	5.08898	57	0.08050842105263159
797	3.662177	40	0.079054425
798	3.891202	45	0.07536004444444444
799	13.143084	151	0.08372903311258278
800	4.082268	47	0.07621846808510638
801	4.182857	47	0.0783586595744681
802	3.901179	45	0.07558175555555556
803	4.411973	49	0.07983618367346938
804	4.906395	58	0.0759723275862069
805	6.180091	75	0.07573454666666667
806	6.763946	64	0.09787415625
807	4.029932	44	0.08022572727272727
808	4.535057	59	0.06839079661016949
809	6.254512	63	0.09134146031746032
810	6.983673	71	0.09131933802816901
811	6.430159	64	0.092658734375
812	5.566395	61	0.08305565573770492
813	4.152336	46	0.07939860869565217
814	9.025805	96	0.08881046875
815	4.784036	48	0.08925075
816	3.722585	46	0.07005619565217391
817	5.075828	60	0.07626379999999999
818	6.566213	66	0.09191231818181819
819	6.308753	65	0.08936543076923077
820	9.088481	100	0.08588480999999999
821	4.629252	52	0.0794086923076923
822	4.653968	55	0.07552669090909091
823	5.737234	61	0.08585629508196721
824	9.079909	111	0.07729647747747749
825	4.572336	58	0.07021268965517241
826	5.968254	59	0.09268227118644068
827	4.75288	59	0.07208271186440679
828	4.226077	47	0.0792782340425532
829	4.206395	47	0.07885946808510638
830	4.515737	54	0.07436549999999999
831	4.1478	49	0.07444489795918367
832	7.722313	84	0.08597991666666667
833	3.842358	45	0.07427462222222223
834	4.348889	52	0.07401709615384615
835	4.410249	52	0.07519709615384616
836	4.597914	52	0.07880603846153847
837	5.455147	48	0.10323222916666668
838	7.064263	68	0.0965332794117647
839	5.755828	53	0.09916656603773585
840	7.224989	72	0.093402625
841	6.150159	64	0.088283734375
842	5.496961	48	0.10410335416666666
843	7.333379	84	0.08134975
844	8.251791	97	0.07991537113402063
845	6.518957	63	0.095539
846	4.314649	49	0.07784997959183673
847	6.658458	68	0.09056555882352942
848	4.000771	45	0.07779491111111111
849	5.684308	53	0.09781713207547169
850	5.693787	51	0.10183896078431373
851	6.157234	58	0.09753851724137931
852	6.198912	56	0.10176628571428571
853	11.849841	131	0.08664000763358778
854	6.548798	77	0.07855581818181817
855	4.534376	49	0.08233420408163265
856	4.394739	48	0.08114039583333334
857	4.27873	46	0.08214630434782609
858	7.580771	85	0.08330318823529412
859	8.286485	71	0.10966880281690142
860	7.831429	82	0.08940767073170731
861	6.392971	69	0.0854053768115942
862	4.624172	48	0.08592024999999999
863	5.822993	55	0.09678169090909092
864	5.650612	69	0.07464655072463768
865	8.288163	104	0.0748861826923077
866	4.495374	57	0.07009428070175439
867	4.280771	51	0.07413276470588234
868	4.76458	59	0.07228101694915254
869	5.940136	62	0.08774412903225806
870	8.306712	83	0.09405677108433734
871	6.910748	76	0.08435194736842105
872	4.677868	57	0.0732959298245614
873	11.678413	129	0.08665436434108528
874	5.174921	65	0.07192186153846154
875	10.883039	124	0.08373418548387097
876	3.690249	44	0.0725056590909091
877	4.665351	54	0.07713612962962964
878	5.040907	69	0.06581024637681158
879	4.254512	44	0.08532981818181819
880	4.202177	46	0.08048210869565217
881	4.516553	51	0.07875594117647058
882	4.748254	52	0.08169719230769232
883	4.48771	51	0.07819039215686274
884	3.701043	47	0.06810729787234042
885	5.131293	66	0.07017110606060606
886	4.569751	53	0.07678775471698114
887	4.829161	49	0.08835022448979592
888	9.595828	100	0.09095827999999999
889	5.233469	48	0.09861393750000001
890	6.605397	68	0.08978525
891	5.824354	55	0.09680643636363635
892	4.356054	53	0.0727557358490566
893	4.698957	51	0.08233249019607843
894	3.92966	47	0.07297148936170213
895	6.680454	76	0.08132176315789474
896	9.528571	113	0.07989885840707964
897	4.394966	50	0.07789932000000001
898	5.189206	64	0.07326884375
899	4.481134	49	0.08124763265306123
900	5.030703	62	0.07307585483870968
901	4.62127	57	0.07230298245614035
902	7.799365	97	0.07525118556701031
903	4.203537	43	0.08612876744186046
904	4.820272	64	0.06750425
905	4.464399	53	0.07479998113207548
906	5.548798	56	0.09015710714285714
907	5.707891	73	0.07134097260273972
908	4.362494	54	0.07152766666666667
909	5.434376	49	0.10070155102040818
910	13.61415	159	0.08247893081761007
911	5.991338	67	0.08196026865671642
912	15.949841	183	0.0844253606557377
913	6.182902	62	0.09165970967741936
914	7.134739	77	0.08616544155844155
915	5.946667	77	0.07073593506493506
916	6.480227	62	0.0964552741935484
917	6.327211	63	0.0924954126984127
918	5.156916	65	0.07164486153846153
919	6.524535	86	0.07005273255813954
920	4.61542	59	0.0697528813559322
921	5.019365	63	0.07173595238095237
922	4.098322	50	0.07196643999999999
923	4.161814	46	0.07960465217391303
924	4.516825	55	0.07303318181818182
925	3.904535	44	0.07737579545454545
926	6.460136	66	0.09030509090909092
927	4.166213	51	0.07188652941176471
928	3.69941	43	0.07440488372093022
929	4.366395	54	0.0715999074074074
930	4.279048	53	0.0713027924528302
931	5.492018	54	0.09244477777777778
932	5.201361	72	0.06529668055555556
933	10.632562	97	0.10445940206185567
934	14.600952	134	0.10523098507462686
935	9.799501	98	0.09489286734693878
936	4.841043	52	0.08348159615384615
937	4.548027	52	0.07784667307692308
938	4.556916	51	0.07954737254901961
939	5.51424	72	0.06964222222222222
940	4.613651	54	0.07617872222222222
941	13.204218	132	0.09624407575757575
942	6.701451	70	0.08859215714285713
943	3.871338	51	0.06610466666666667
944	12.201315	136	0.08603908088235293
945	6.270068	63	0.09158838095238095
946	4.943583	59	0.07531496610169491
947	5.579093	58	0.08757056896551725
948	4.14322	45	0.08096044444444445
949	4.261134	49	0.07675783673469389
950	11.589977	132	0.08401497727272726
951	3.630703	46	0.06805876086956522
952	4.555011	56	0.07241091071428572
953	9.519773	100	0.09019773
954	7.236372	72	0.09356072222222223
955	3.990794	51	0.06844694117647059
956	4.118549	50	0.07237098
957	7.766531	75	0.09688708
958	6.807166	71	0.08883332394366196
959	4.025079	50	0.07050158
960	4.318549	48	0.07955310416666667
961	4.321451	45	0.08492113333333333
962	4.302041	47	0.08089448936170213
963	13.122404	136	0.09281179411764706
964	7.057823	70	0.09368318571428572
965	6.136644	63	0.0894705396825397
966	3.912109	50	0.06824218
967	7.334467	77	0.08875931168831169
968	11.288662	125	0.08630929600000001
969	4.355828	50	0.07711656
970	5.56898	55	0.09216327272727272
971	11.626893	117	0.09510164957264958
972	6.588798	72	0.08456663888888888
973	10.547891	126	0.07974516666666667
974	9.227211	99	0.08815364646464648
975	5.587574	51	0.09975635294117648
976	5.305578	57	0.08430838596491227
977	6.336916	61	0.09568714754098362
978	5.749388	57	0.09209452631578947
979	5.608209	58	0.08807256896551725
980	5.576372	56	0.09064950000000001
981	5.772971	58	0.09091329310344828
982	4.867392	45	0.09705315555555555
983	3.794331	47	0.07009214893617022
984	5.104082	68	0.06770708823529412
985	6.327256	68	0.08569494117647058
986	4.392109	52	0.07484824999999999
987	4.030023	48	0.07354214583333334
988	4.112109	47	0.0768533829787234
989	4.259864	43	0.08743869767441861
990	6.763764	63	0.0994248253968254
991	5.182857	57	0.08215538596491229
992	7.158594	75	0.08878125333333334
993	4.658957	55	0.0756174
994	4.589025	48	0.08518802083333334
995	5.014422	61	0.07400691803278688
996	4.987347	66	0.06799010606060606
997	5.133968	61	0.07596668852459017
998	8.625442	92	0.08832002173913044
999	4.77932	57	0.07507578947368422
1000	4.0361	50	0.07072200000000001
1001	6.995011	81	0.08018532098765432
1002	7.495601	88	0.0794954659090909
1003	4.665896	56	0.074391
1004	4.46127	54	0.07335685185185185
1005	4.928027	57	0.07768468421052632
1006	5.409342	50	0.09818684
1007	4.258912	48	0.07831066666666665
1008	5.165533	58	0.08044022413793103
1009	6.874603	71	0.08978314084507041
1010	5.975918	58	0.09441237931034482
1011	12.055329	130	0.08888714615384616
1012	4.098549	47	0.07656487234042554
1013	4.227891	49	0.0760794081632653
1014	3.992608	46	0.07592626086956522
1015	7.317959	75	0.09090612
1016	5.084717	63	0.07277328571428572
1017	5.127347	64	0.072302296875
1018	10.084626	105	0.09128215238095239
1019	4.266531	48	0.07846939583333333
1020	6.74576	74	0.08440216216216216
1021	5.551293	48	0.10523527083333334
1022	4.752154	55	0.07731189090909091
1023	4.901859	57	0.07722559649122807
1024	4.871474	56	0.07806203571428572
1025	4.701315	59	0.07120872881355933
1026	4.4878	54	0.07384814814814815
1027	8.315102	72	0.10854308333333333
1028	10.827075	111	0.09303671171171171
1029	4.352063	52	0.07407813461538462
1030	4.909297	52	0.08479417307692307
1031	4.87424	54	0.08100444444444445
1032	4.690612	58	0.07225193103448276
1033	4.181995	47	0.07834031914893616
1034	6.128481	57	0.09874528070175438
1035	6.035147	57	0.09710784210526316
1036	4.43415	54	0.07285462962962963
1037	4.324807	47	0.08137887234042553
1038	4.639501	55	0.07526365454545454
1039	8.925896	96	0.08776975
1040	7.8761	82	0.08995243902439025
1041	6.677506	70	0.08825008571428572
1042	20.174966	212	0.09280644339622642
1043	4.761088	64	0.0665795
1044	4.881315	54	0.08113546296296296
1045	4.657868	53	0.0784503396226415
1046	4.409615	56	0.06981455357142856
1047	8.596327	94	0.08613113829787235
1048	7.242449	70	0.0963207
1049	10.956916	114	0.09172733333333333
1050	8.4039	100	0.079039
1051	4.482494	46	0.08657595652173913
1052	7.333651	85	0.08039589411764705
1053	4.871746	60	0.07286243333333334
1054	9.41288	129	0.06909209302325581
1055	9.058503	124	0.06902018548387097
1056	3.606531	43	0.07224490697674418
1057	5.456553	83	0.05971750602409639
1058	5.052018	69	0.06597127536231885
1059	9.641678	126	0.072553
1060	5.675283	79	0.06550991139240507
1061	5.028345	69	0.0656281884057971
1062	11.731791	156	0.07199866025641025
1063	8.51551	105	0.07633819047619049
1064	6.089161	77	0.0725865064935065
1065	8.40839	103	0.07678048543689321
1066	10.570023	155	0.06496789032258066
1067	6.974512	88	0.073574
1068	3.941088	50	0.06882176000000001
1069	9.081769	116	0.07398076724137931
1070	10.489116	134	0.07454564179104477
1071	8.585578	112	0.07219266071428572
1072	10.708345	137	0.07451346715328466
1073	5.578685	79	0.06428715189873419
1074	4.091882	53	0.06777135849056604
1075	4.7161	56	0.0752875
1076	7.823946	105	0.06975186666666668
1077	5.888481	83	0.0649214578313253
1078	6.387256	95	0.06197111578947368
1079	6.284853	89	0.06499834831460674
1080	4.95229	61	0.0729883606557377
1081	6.279728	98	0.058976816326530616
1082	11.969796	151	0.07595891390728478
1083	4.297687	53	0.0716544716981132
1084	27.109342	321	0.08289514641744548
1085	9.011791	125	0.06809432800000001
1086	6.443492	84	0.07075585714285715
1087	6.195283	86	0.06622422093023256
1088	8.081043	103	0.07360235922330097
1089	8.921587	120	0.07017989166666667
1090	6.01093	63	0.08747507936507937
1091	6.260091	73	0.07890535616438356
1092	4.61483	59	0.06974288135593221
1093	8.557188	113	0.07130254867256637
1094	8.034785	95	0.07931352631578947
1095	5.290385	74	0.06473493243243243
1096	7.214467	88	0.07630076136363637
1097	8.715057	123	0.06678908130081301
1098	6.254104	86	0.06690818604651162
1099	14.521542	202	0.06941357425742574
1100	21.713288	240	0.0883887
1101	8.953333	116	0.07287356034482759
1102	5.200998	75	0.06267997333333333
1103	5.235193	68	0.06963519117647059
1104	8.005488	106	0.07080649056603773
1105	6.350975	68	0.08604375
1106	6.642857	77	0.07977736363636365
1107	6.863492	81	0.07856162962962963
1108	6.354739	86	0.06807836046511628
1109	8.286712	108	0.07209918518518518
1110	3.929796	51	0.06725090196078432
1111	10.011383	141	0.0674566170212766
1112	7.46644	93	0.07490795698924732
1113	7.802993	101	0.07230686138613861
1114	6.165079	91	0.062253615384615386
1115	7.046168	78	0.08392523076923077
1116	8.404444	128	0.06175346875
1117	6.637596	95	0.06460627368421053
1118	5.343492	67	0.07229092537313433
1119	5.805261	79	0.06715520253164557
1120	11.262268	120	0.08968556666666667
1121	9.676327	122	0.07521579508196721
1122	11.751111	181	0.06216083425414365
1123	5.432063	76	0.06489556578947368
1124	4.02458	55	0.06408327272727274
1125	6.171338	86	0.06594579069767442
1126	5.476871	72	0.06912320833333334
1127	11.498186	150	0.07332124000000001
1128	5.60644	78	0.06546717948717949
1129	4.213333	56	0.06630951785714287
1130	7.555556	93	0.0758661935483871
1131	4.822721	67	0.06451822388059701
1132	5.765896	81	0.06501106172839506
1133	4.809932	61	0.07065462295081967
1134	8.955238	115	0.07352380869565217
1135	7.846485	99	0.0742069191919192
1136	4.908934	61	0.07227760655737706
1137	6.636599	85	0.07219528235294118
1138	6.488073	75	0.07984097333333333
1139	6.695601	90	0.06884001111111111
1140	4.929478	64	0.06921059375
1141	5.055646	67	0.06799471641791045
1142	8.375057	119	0.06617694957983193
1143	7.698231	103	0.06988573786407767
1144	7.280454	91	0.07451048351648351
1145	6.553288	89	0.06801447191011237
1146	6.593379	76	0.08017603947368421
1147	11.163129	161	0.0662306149068323
1148	4.693424	59	0.07107498305084746
1149	5.795193	74	0.07155666216216217
1150	11.549161	153	0.0722167385620915
1151	5.759048	76	0.069198
1152	10.44449	151	0.06585754966887417
1153	6.663039	92	0.0669895543478261
1154	5.399728	74	0.06621254054054053
1155	6.376236	74	0.0794085945945946
1156	12.964308	173	0.07204802312138729
1157	9.014785	113	0.0753520796460177
1158	8.550975	100	0.08050974999999999
1159	8.190476	98	0.07847424489795919
1160	5.928798	74	0.07336213513513513
1161	13.313605	173	0.07406708092485549
1162	5.322585	73	0.06606280821917808
1163	9.375057	116	0.07650911206896552
1164	6.14517	66	0.0855328787878788
1165	5.748707	79	0.06643932911392404
1166	18.931156	243	0.07584837860082305
1167	3.376871	46	0.06254067391304348
1168	9.386848	110	0.08078952727272727
1169	5.69093	83	0.06254132530120482
1170	10.053333	137	0.06973235766423358
1171	13.497959	173	0.07513271098265896
1172	9.847256	142	0.06582574647887324
1173	11.325896	151	0.07169467549668875
1174	8.999138	115	0.07390554782608696
1175	6.319048	84	0.06927438095238096
1176	9.209478	116	0.07508170689655173
1177	4.688798	56	0.0747999642857143
1178	8.028299	98	0.07681937755102042
1179	8.81551	124	0.06706056451612903
1180	5.666712	88	0.05871263636363637
1181	5.262948	70	0.06804211428571429
1182	5.227256	65	0.07272701538461537
1183	4.68322	64	0.0653628125
1184	6.000952	84	0.0654875238095238
1185	4.517642	45	0.08928093333333334
1186	4.626984	59	0.0699488813559322
1187	9.546077	125	0.072368616
1188	3.810567	47	0.07043759574468085
1189	11.120544	147	0.07224859863945579
1190	7.621814	83	0.08580498795180723
1191	4.757415	57	0.07469149122807017
1192	10.08585	104	0.09217163461538462
1193	6.023628	84	0.0657574761904762
1194	7.57941	115	0.061560086956521744
1195	11.813651	147	0.07696361224489796
1196	6.017188	83	0.06647214457831326
1197	7.6439	85	0.08404588235294118
1198	8.277234	107	0.07268442990654206
1199	11.524082	146	0.0755074109589041
1200	8.749615	107	0.07709920560747664
1201	8.31746	116	0.06739189655172415
1202	7.323311	84	0.08122989285714285
1203	5.679138	79	0.0655587088607595
1204	6.699501	89	0.06965731460674157
1205	8.052834	99	0.07629125252525253
1206	5.051293	69	0.06596076811594204
1207	5.559773	77	0.06571133766233767
1208	10.63483	140	0.07239164285714285
1209	7.037642	84	0.07782907142857143
1210	5.697778	76	0.06839181578947368
1211	9.042812	124	0.06889364516129032
1212	6.194875	92	0.061900815217391304
1213	9.374603	124	0.07156937903225807
1214	8.458639	111	0.07169945045045045
1215	6.915873	81	0.07920830864197531
1216	5.945215	77	0.07071707792207792
1217	9.195147	104	0.0836071826923077
1218	4.421224	56	0.07002185714285714
1219	4.317687	60	0.06362811666666666
1220	8.73551	114	0.07224131578947368
1221	7.351882	89	0.07698743820224718
1222	6.499728	92	0.0652144347826087
1223	8.834649	113	0.07375795575221239
1224	8.670159	111	0.07360503603603603
1225	6.353741	90	0.06504156666666668
1226	8.022222	100	0.07522221999999999
1227	5.767392	76	0.06930778947368421
1228	10.036916	144	0.06622858333333333
1229	5.549252	54	0.09350466666666667
1230	6.784354	94	0.06685482978723405
1231	4.143129	52	0.07006017307692308
1232	6.004807	63	0.08737788888888888
1233	4.805714	66	0.06523809090909091
1234	7.039456	88	0.074312
1235	6.943311	86	0.07492222093023256
1236	5.603855	77	0.06628383116883117
1237	6.28263	89	0.06497337078651685
1238	16.136644	196	0.07977879591836735
1239	6.410159	89	0.0664062808988764
1240	6.420952	90	0.06578835555555555
1241	5.567483	72	0.07038170833333333
1242	7.869025	112	0.06579486607142856
1243	8.453469	114	0.06976727192982456
1244	7.695873	94	0.07655184042553191
1245	5.527347	68	0.07393157352941176
1246	13.469116	184	0.07048432608695653
1247	8.076009	114	0.06645621929824562
1248	6.374104	90	0.06526782222222222
1249	11.322404	170	0.0636612
1250	4.67229	62	0.06729500000000001
1251	9.582948	132	0.06881021212121212
1252	4.145669	53	0.06878620754716981
1253	9.667982	130	0.07052293846153847
1254	6.117551	90	0.06241723333333333
1255	10.648209	162	0.06264326543209876
1256	4.655828	62	0.06702948387096773
1257	9.974875	142	0.06672447183098593
1258	6.428163	93	0.06374368817204301
1259	5.773152	79	0.06674875949367089
1260	6.288753	91	0.06361267032967033
1261	5.765034	74	0.07114910810810811
1262	6.828707	79	0.08011021518987341
1263	9.358186	130	0.06813989230769231
1264	13.171927	168	0.07542813690476191
1265	6.26898	82	0.07035341463414634
1266	4.983039	68	0.06592704411764705
1267	4.732381	64	0.066130953125
1268	9.156735	127	0.06816326771653543
1269	5.462041	68	0.07297119117647059
1270	5.266077	65	0.07332426153846154
1271	11.45932	154	0.07116441558441558
1272	5.188163	71	0.0660304647887324
1273	12.699365	172	0.07092654069767441
1274	4.89356	67	0.0655755223880597
1275	6.38	89	0.06606741573033707
1276	9.817596	133	0.07005711278195488
1277	5.960998	81	0.06741972839506173
1278	6.207075	82	0.0695984756097561
1279	14.813968	218	0.06566040366972477
1280	8.417596	108	0.07331107407407407
1281	6.586122	94	0.06474597872340425
1282	6.834195	94	0.06738505319148937
1283	3.918141	47	0.07272640425531915
1284	4.95542	69	0.06457130434782608
1285	9.098821	121	0.07106463636363636
1286	4.916145	63	0.07009753968253969
1287	6.130023	93	0.06053788172043011
1288	6.31034	91	0.06384989010989012
1289	5.413605	76	0.06465269736842105
1290	9.209705	127	0.06858035433070866
1291	5.838186	81	0.06590353086419753
1292	5.223084	70	0.06747262857142858
1293	5.937959	87	0.06250527586206897
1294	5.885533	81	0.06648806172839505
1295	4.797234	62	0.06931022580645162
1296	5.02907	74	0.06120364864864865
1297	4.769388	62	0.06886109677419355
1298	6.383084	100	0.05883084
1299	5.765488	90	0.05850542222222223
1300	7.44263	94	0.07385776595744681
1301	7.057188	106	0.061860264150943395
1302	10.738458	155	0.06605456774193548
1303	8.02517	122	0.0616817213114754
1304	6.993061	105	0.06183867619047619
1305	4.627166	58	0.07115803448275862
1306	4.793651	73	0.058817136986301366
1307	7.564671	111	0.06364568468468468
1308	5.676327	79	0.06552312658227848
1309	8.567302	120	0.06722751666666667
1310	5.548707	76	0.0664303552631579
1311	6.188889	91	0.06251526373626373
1312	7.711202	112	0.06438573214285714
1313	5.716463	83	0.06284895180722892
1314	6.43229	89	0.06665494382022472
1315	6.730204	97	0.06422890721649484
1316	9.709478	129	0.0713913023255814
1317	6.481406	92	0.06501528260869564
1318	4.543583	59	0.06853530508474576
1319	7.122086	81	0.08175414814814816
1320	5.202585	67	0.07018783582089552
1321	6.021406	84	0.06573102380952381
1322	5.479955	76	0.06552572368421053
1323	4.852018	64	0.06800028125
1324	10.171655	146	0.06624421232876712
1325	4.940544	68	0.06530211764705883
1326	7.834785	82	0.08944859756097562
1327	19.228798	206	0.09091649514563108
1328	5.954059	83	0.06571155421686747
1329	6.315782	94	0.06187002127659574
1330	7.540227	89	0.07910367415730336
1331	7.958141	90	0.08286823333333333
1332	9.042857	106	0.08059299056603773
1333	6.828753	82	0.07717991463414633
1334	5.523991	69	0.07281146376811594
1335	9.068163	107	0.08007628971962617
1336	5.69424	63	0.08244825396825396
1337	4.639138	61	0.06785472131147541
1338	4.938594	58	0.07652748275862069
1339	5.313696	77	0.06251553246753247
1340	4.84322	54	0.08042999999999999
1341	6.19102	83	0.06856650602409639
1342	11.433741	149	0.07338081208053691
1343	4.462948	55	0.0720536
1344	7.899592	80	0.0924949
1345	6.6878	72	0.08594166666666667
1346	6.978322	94	0.06891831914893617
1347	14.617279	178	0.07931055617977528
1348	6.89873	70	0.09141042857142856
1349	17.556961	203	0.08402443842364532
1350	4.617642	58	0.0709938275862069
1351	8.940907	107	0.07888698130841121
1352	10.541043	128	0.0784456484375
1353	6.312018	88	0.06604565909090909
1354	9.541224	116	0.07794158620689655
1355	7.371701	92	0.07469240217391304
1356	9.660227	124	0.07387279838709677
1357	8.895646	106	0.07920420754716981
1358	7.316644	101	0.06749152475247525
1359	7.758186	97	0.07482665979381443
1360	6.872971	91	0.07003264835164835
1361	8.728254	110	0.07480230909090908
1362	8.459637	112	0.0710681875
1363	6.90254	82	0.07807975609756097
1364	6.324399	97	0.06004535051546391
1365	5.184082	72	0.06505669444444445
1366	8.280771	102	0.07628206862745097
1367	15.992608	208	0.0744836923076923
1368	4.999365	63	0.07141849206349206
1369	6.443537	84	0.07075639285714286
1370	6.355147	79	0.07411578481012658
1371	7.569751	84	0.08416370238095239
1372	8.845624	119	0.07013129411764707
1373	7.220227	91	0.07384864835164835
1374	9.407347	124	0.0718334435483871
1375	5.994014	90	0.0610446
1376	9.397687	121	0.07353460330578512
1377	4.989751	64	0.070152359375
1378	6.699909	80	0.0774988625
1379	7.284807	93	0.07295491397849461
1380	7.762857	92	0.07894409782608695
1381	13.428934	183	0.07064991256830601
1382	4.734104	66	0.06415309090909091
1383	8.298005	104	0.07498081730769231
1384	7.671519	95	0.07548967368421053
1385	7.771383	97	0.07496271134020618
1386	10.761995	144	0.07126385416666667
1387	5.808118	73	0.07271394520547945
1388	9.509524	120	0.07507936666666667
1389	5.005533	67	0.06724676119402985
1390	8.161043	97	0.07897982474226803
1391	12.898367	138	0.08984323913043478
1392	7.150068	109	0.061009798165137616
1393	5.973379	86	0.06364394186046513
1394	8.180091	108	0.0711119537037037
1395	5.009433	66	0.06832474242424241
1396	8.706531	113	0.07262416814159292
1397	4.508526	66	0.06073524242424242
1398	16.782449	228	0.07141425
1399	4.793379	58	0.07402377586206896
1400	7.672834	99	0.07245286868686869
1401	5.529206	69	0.07288704347826087
1402	4.22585	54	0.06899722222222222
1403	5.748662	78	0.06729053846153847
1404	9.571701	125	0.072573608
1405	5.168707	67	0.06968219402985075
1406	6.589252	75	0.08119002666666666
1407	4.756644	63	0.06756577777777777
1408	7.632608	97	0.0735320412371134
1409	7.967166	98	0.07619557142857143
1410	7.352063	99	0.06921275757575758
1411	7.66898	94	0.07626574468085107
1412	5.755147	82	0.06408715853658536
1413	8.210249	114	0.06763376315789472
1414	6.585805	92	0.06615005434782609
1415	5.683628	79	0.06561554430379747
1416	9.958821	140	0.06756300714285715
1417	5.038458	65	0.06982243076923078
1418	8.477324	107	0.07455442990654206
1419	8.767891	122	0.06776959836065574
1420	4.392653	56	0.06951166071428572
1421	4.828481	67	0.06460419402985075
1422	4.479773	56	0.071067375
1423	6.131746	87	0.06473271264367816
1424	5.239909	69	0.06869433333333333
1425	5.501179	78	0.06411767948717949
1426	6.634739	98	0.06259937755102041
1427	5.13932	77	0.060250909090909084
1428	4.857959	70	0.06225655714285715
1429	16.913832	213	0.0770602441314554
1430	7.98059	102	0.07333911764705883
1431	6.638776	98	0.06264057142857143
1432	4.976417	65	0.06886795384615384
1433	10.586712	155	0.06507556129032259
1434	5.049569	73	0.06232286301369863
1435	6.35678	70	0.08366828571428571
1436	7.806349	95	0.07690893684210526
1437	4.106032	48	0.07512566666666666
1438	18.184943	243	0.07277754320987655
1439	5.727438	88	0.05940270454545455
1440	5.956009	92	0.05930444565217391
1441	7.2361	85	0.07924823529411765
1442	7.963764	104	0.07176696153846154
1443	7.348481	79	0.0866896329113924
1444	12.547528	151	0.07978495364238411
1445	18.772834	248	0.07368078225806451
1446	8.406531	105	0.07530029523809523
1447	6.234875	74	0.07749831081081081
1448	7.465896	92	0.07571626086956522
1449	5.623356	77	0.0665370909090909
1450	5.840181	74	0.07216460810810811
1451	11.749796	141	0.07978578723404255
1452	7.477324	91	0.07667389010989012
1453	7.105941	104	0.06351866346153846
1454	6.982358	76	0.08529418421052631
1455	6.750658	99	0.0631379595959596
1456	7.777188	94	0.07741689361702127
1457	8.114921	95	0.08015706315789474
1458	5.921814	88	0.06161152272727273
1459	10.097959	137	0.07005809489051094
1460	5.063356	65	0.07020547692307692
1461	8.579683	101	0.07999686138613861
1462	5.323447	71	0.06793587323943662
1463	7.438367	85	0.08162784705882353
1464	5.01873	70	0.06455328571428572
1465	8.136916	104	0.07343188461538461
1466	7.240499	95	0.07095262105263157
1467	5.253197	77	0.06172983116883117
1468	7.644898	95	0.07520945263157895
1469	6.205261	92	0.06201370652173913
1470	8.516372	105	0.07634640000000001
1471	11.11551	170	0.06244417647058824
1472	7.219728	93	0.07225513978494623
1473	5.585986	78	0.06520494871794871
1474	8.757234	116	0.07118305172413794
1475	8.225896	87	0.08880340229885059
1476	10.788889	149	0.06905294630872483
1477	5.89746	84	0.06425547619047618
1478	7.052154	86	0.07618783720930232
1479	17.712517	202	0.0852104801980198
1480	6.46712	74	0.08063675675675676
1481	8.461088	111	0.07172151351351351
1482	11.544218	145	0.07616702068965518
1483	4.547211	67	0.06040613432835821
1484	7.964762	103	0.07247341747572816
1485	9.09619	124	0.0693241129032258
1486	5.90907	82	0.06596426829268293
1487	7.763628	98	0.07411865306122449
1488	6.357868	89	0.0658187415730337
1489	10.830385	110	0.0939125909090909
1490	6.242449	77	0.07457725974025974
1491	5.429932	84	0.05868966666666667
1492	10.6878	132	0.07718030303030303
1493	6.273016	78	0.07401302564102565
1494	5.312109	81	0.059408753086419755
1495	5.938095	78	0.06971916666666667
1496	10.387755	127	0.07785633858267717
1497	4.851202	65	0.06694156923076923
1498	5.885034	79	0.06816498734177215
1499	4.785079	62	0.06911417741935483
1500	8.827075	117	0.07117158119658121
1501	7.334422	92	0.07428719565217391
1502	14.864943	211	0.06808029857819906
1503	9.903764	113	0.08321915044247788
1504	5.809478	85	0.062464447058823536
1505	7.75093	100	0.0725093
1506	10.402177	128	0.0773607578125
1507	7.726803	104	0.06948849038461538
1508	8.986848	109	0.07786099082568808
1509	9.161905	124	0.06985407258064517
1510	5.300862	76	0.06316923684210526
1511	4.673016	58	0.07194855172413793
1512	5.406531	75	0.06542041333333333
1513	5.008435	67	0.06729007462686568
1514	4.377188	59	0.06571505084745763
1515	5.619274	85	0.06022675294117647
1516	4.59746	65	0.06303784615384615
1517	7.688571	101	0.0711739702970297
1518	6.255374	103	0.05587741747572815
1519	5.328707	79	0.06112287341772151
1520	8.851791	119	0.07018311764705883
1521	7.70059	101	0.0712929702970297
1522	6.157052	88	0.06428468181818182
1523	9.672834	137	0.06695499270072992
1524	4.923492	75	0.05897989333333334
1525	4.303673	56	0.06792273214285714
1526	4.925714	63	0.07024942857142857
1527	7.765533	111	0.06545525225225225
1528	5.124354	73	0.06334731506849316
1529	6.161633	87	0.06507624137931034
1530	5.810023	82	0.06475637804878048
1531	8.851156	115	0.07261874782608695
1532	7.649025	103	0.06940800970873787
1533	4.273696	62	0.06086606451612903
1534	4.406168	57	0.06852926315789473
1535	11.234875	141	0.07613386524822695
1536	7.503946	110	0.06367223636363636
1537	6.489524	99	0.06050024242424243
1538	5.588163	80	0.0636020375
1539	5.102222	70	0.06574602857142857
1540	5.300227	71	0.06760883098591548
1541	6.018821	68	0.08115913235294117
1542	7.932971	108	0.06882380555555556
1543	5.007574	73	0.06174758904109589
